Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Channel 17,Channel 18,Channel 19,Channel 20,Channel 21,Channel 22,Channel 23,Channel 24,Channel 25,Channel 26,Channel 27,Channel 28,Channel 29,Channel 30,Channel 31,Channel 32,Channel 33,Channel 34,Channel 35,Channel 36,Channel 37,Channel 38,Channel 39,Channel 40,Channel 41,Channel 42,Channel 43,Channel 44,Channel 45,Channel 46,Channel 47,Channel 48,Channel 49,Channel 50,Channel 51,Channel 52,Channel 53,Channel 54,Channel 55,Channel 56,Channel 57,Channel 58,Channel 59,Channel 60,Channel 61,Channel 62,Channel 63,Channel 64,Channel 65,Channel 66,Channel 67,Channel 68,Channel 69,Channel 70,Channel 71,Channel 72,Channel 73,Channel 74,Channel 75,Channel 76,Channel 77,Channel 78,Channel 79,Channel 80,Channel 81,Channel 82,Channel 83,Channel 84,Channel 85,Channel 86,Channel 87,Channel 88,Channel 89,Channel 90,Channel 91,Channel 92,Channel 93,Channel 94,Channel 95,Channel 96,Channel 97,Channel 98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66607893257389e-77,7.11364621171424e-55,2.74851717024433e-38,3.65055363995556e-27,7.52394480315022e-19,2.35907658605515e-13,6.54210828532152e-11,6.2588428552281e-09,3.67058222812889e-06,0.000436243238789377,0.0136574545002211,0.117124946916498,0.475556827958482,1.39271014839246,2.80599056389439,4.12195804738085,4.69123795890911,4.65892157566417,4.16551531978184,3.27728027248813,2.65391416138935,2.75679356200042,3.07483683560525,2.71273920165723,1.71387838169378,0.763907703985912,0.253820164035573,0.0635100842588859,0.0221758143343698,0.0223587150641853,0.0309422976799635,0.0374894540799051,0.0503830724556558,0.0834993341181332,0.151620050786428,0.238770770529905,0.297914808596367,0.267185163168379,0.172197942775688,0.0875183325862173,0.0345583824784657,0.0175800770366337,0.0242644788677868,0.0393589364797722,0.0560684571984905,0.0675233508976055,0.0579880663435766,0.0343128642206708,0.0155995341715246,0.00705819071894531,0.00202310809885441,0.000519939537578306,0.00051449898184854,0.00131730480184345,0.00309863070978752,0.00490353222387821,0.00877980524594791,0.0160534378473728,0.022269046282673,0.0228228811880028,0.0250604261561126,0.0276194645835306,0.0211480965890032,0.011085201391404,0.00484889393642505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33598117019133e-78,6.53496983325695e-56,8.36643192169294e-39,1.58873397294073e-27,4.50445005006734e-19,2.18559969125732e-13,7.35536059414749e-11,2.31496109356012e-08,1.80471280020834e-05,0.00203337292778406,0.0564927008392135,0.517928517275383,2.20277034785016,6.04965452848337,10.9347483298483,13.399828726233,11.2996071894739,6.94049230453718,3.33684911579208,1.27148584077637,0.434286296370195,0.157254712495366,0.083407302104204,0.0506416201808354,0.0318710169485586,0.0223856858984022,0.0194926598089784,0.0123632310472695,0.00600279739881106,0.00337827380457213,0.00252262428362973,0.00238262178009058,0.0063862197953178,0.0204081764755256,0.0507444059637738,0.0951892114111803,0.134950339074616,0.13485894885803,0.0944457613607144,0.0492644451748386,0.0190281818969491,0.0057474241855122,0.00330840026209598,0.00535079853834187,0.00951627898427834,0.0138313373217419,0.0134355170092723,0.00874917180720328,0.00452926322672273,0.00225509071045772,0.000710327153310492,0.000203059228312291,0.000135047075984754,0.000203787098860446,0.00034257428337853,0.000470931880603543,0.000822204638067508,0.00168122336700725,0.00264556443335459,0.00297151263631755,0.00361637201535686,0.00431253857253325,0.00347152123804024,0.00187030436887304,0.000858615720689893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424147846845e-76,3.03303776420689e-56,4.57164311465293e-38,9.75779405872775e-28,8.72378893471577e-19,1.40934147297229e-13,4.35643697759217e-11,1.09163934448635e-08,9.35334144257143e-06,0.00104326283320935,0.0286921474692225,0.245252880797494,0.961440192931304,2.47900792210368,4.32678206148568,5.44522903311379,5.50088767922495,5.22249345840472,4.60698786927572,3.26859619643668,1.75849422981724,0.740286439699471,0.32107280301548,0.185980615525444,0.123050332621499,0.0866698581579965,0.0805317771347371,0.078890215760443,0.0732452938648228,0.0733223164172592,0.0725013505354453,0.0578102696160472,0.0534461611402673,0.0866982493004206,0.173475406799603,0.275255165673395,0.313786172594079,0.249836838937193,0.138079957105239,0.0554731408914389,0.0146511553795663,0.00326515529511353,0.00177802213842276,0.001856484993482,0.00184246905734437,0.00175284118204534,0.00135481718305881,0.0007390414353096,0.000371950610532806,0.000332975892388021,0.000339769359908638,0.000317876423955842,0.000417725778577176,0.000710209933084846,0.0009958262764601,0.0010673258345453,0.00136715945769595,0.00198664185669258,0.00219388892184764,0.00180747628906408,0.00164026122352391,0.00160168444509195,0.00107529112077887,0.000508702041837089,0.000226442161148693
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57704664759545e-76,1.62003860172861e-54,1.22033420942066e-37,8.33199078266683e-27,1.41706989943794e-18,5.07579995440305e-13,1.65538821031697e-10,5.55488382913696e-08,3.36756210729212e-05,0.00344471291600437,0.085289082161168,0.712762435572488,2.79059679545345,6.9482088881358,11.4025011440988,12.3911380106503,8.97529533404435,4.50730191415698,1.65309193319498,0.458972465668607,0.149243270249161,0.0835317318550877,0.0692526024732412,0.0494377670656262,0.0304335630202948,0.0224527980014461,0.0239182808685057,0.0247019215434812,0.0238614217690549,0.0298537425431282,0.0377277923179817,0.0326611983266016,0.019413672590319,0.0100021078404068,0.00548844575951864,0.00201334472379677,0.000865889083910452,0.000669745139352428,0.000876709006443432,0.00184233305240686,0.0034101596864277,0.00719094703031761,0.0125083789954347,0.0149323274236576,0.0128394611978047,0.00969644031579612,0.00620007809616038,0.00273309328094647,0.00134401505055484,0.00159993731028002,0.0021860109958783,0.00246284716031993,0.00360331078656964,0.00590899665452928,0.00758257449293673,0.0075498991494265,0.00924779092551211,0.0140132719703956,0.0175961469369187,0.0172304324670488,0.0183243265456193,0.0196082557652197,0.0145334965281339,0.00740335257183173,0.00324701858423216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50315491955765e-77,1.07750641930803e-55,1.90812756324725e-38,1.81482366859492e-27,6.71196476402835e-19,2.18994863568502e-13,6.91385785393411e-11,8.00532947552798e-08,7.50616106849568e-05,0.00843480106323548,0.203379589835821,1.6527904262548,6.1464822656837,14.731260685001,23.3339754283433,24.3824302152144,16.8348208132416,8.03494973988982,2.92160249787852,1.3672200478991,2.13803453823699,4.13878597315875,6.03857862523998,6.15429070909269,4.51318309570669,2.80284237025009,1.87118048828682,1.24052617859883,0.662125305874693,0.249366296378422,0.0822534384366577,0.0388010269347134,0.0500682287772276,0.176557205422388,0.638502231404978,1.57007236756262,2.62885834315861,2.97220238430165,2.25245425470727,1.14189010326056,0.383004031632091,0.0913820294518091,0.0294161998587247,0.0225079547828595,0.0189121465861712,0.0174388023533109,0.0163815540374719,0.0128930619725811,0.012069812455547,0.0131222417111671,0.0103245827154086,0.0056405174721272,0.00277076041833131,0.00148255989830846,0.000688309188157649,0.00059726800032682,0.000972967960355541,0.00179919392280885,0.00249471897503588,0.00246978011662817,0.00256544155862532,0.00269995985655066,0.00194484664125527,0.000964527392365967,0.000427892380801583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89933060352729e-80,5.16436096541482e-57,1.27017147962832e-39,2.79512902638707e-28,1.23071642316261e-19,5.57208618062956e-14,1.38875840691218e-11,5.93164058345107e-10,4.45009961668728e-08,1.4212265475852e-05,0.000525798910399641,0.00321201019914904,0.00801152272445645,0.0195231028648279,0.041395756069299,0.065143475522802,0.076596126280595,0.0903075940279298,0.10108471907285,0.0843451398959319,0.0530102039335908,0.0317976054169607,0.0231036943781024,0.0194413723708222,0.0239707566634056,0.0413998260811166,0.0627469999210765,0.0666493828848159,0.0491163873974652,0.0324053761169948,0.0235668897073551,0.0153955897221431,0.0105730773722511,0.00959529867081718,0.0120614474633074,0.0147965179109208,0.0169747265334617,0.0157393668401059,0.0117031481966601,0.00891812041745593,0.00792116495098649,0.0109037759953399,0.0154101547997101,0.0155531019894862,0.0102898377887544,0.00532966591742569,0.00247426107021946,0.000638491917313047,0.00022481320618552,0.000318693227776261,0.000437674880393111,0.000454786815652771,0.000563272803802542,0.000823388418015343,0.000948421354852325,0.000837164298136923,0.000855893482251825,0.00100833283568397,0.000909425110950562,0.000640260024104112,0.000519794486024556,0.000470911124336194,0.000292110139942866,0.000129918741534093,5.69003434561081e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54764734246824e-77,1.04895935501152e-54,3.16129917470671e-38,4.67949030361909e-27,6.11390782826769e-19,2.50309362029635e-13,7.81725424798141e-11,1.19789364942461e-07,9.0486041046963e-05,0.00860883899202117,0.17769548838011,1.30562276656193,4.67142719244325,11.0467833032807,17.676094664123,19.2847818475963,15.0751022356382,9.99877012423073,6.82888565235114,4.8715597722515,3.77478668229785,3.91214877081147,4.90181615819599,5.04311414555493,3.68592038677245,1.89568871611617,0.742841887954805,0.226583050375945,0.075116853363843,0.0353638837687629,0.024430161269366,0.0198732584699051,0.0447811843046941,0.180953534239792,0.549770795492523,1.11816536519556,1.55508896946996,1.45298292347926,0.919493925442053,0.411071594784172,0.141363866479994,0.0622244642180447,0.0586795832319963,0.0678622856985646,0.0695615355778355,0.0675530580286157,0.0528869078717744,0.0288707000938036,0.0132257853845447,0.00721413792811508,0.00296117976861636,0.00122108503137266,0.000967010969100899,0.00121663112696694,0.00143781366699603,0.00147331282716161,0.00194891889343577,0.00301895135831208,0.0036525426601704,0.00333355800619822,0.00338659844401815,0.00360170295547225,0.00263585766091388,0.00133201105648306,0.000598770677502158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71923777497988e-74,5.26251414281007e-53,5.12892487894147e-37,2.38732342435137e-26,1.65121419051988e-18,4.31326966393897e-13,1.4295609945956e-10,3.84374035061187e-08,2.18549640410171e-05,0.00236121994880894,0.063965559721045,0.578859017994445,2.35440743764326,5.93577249552663,9.65887929716962,10.2570550084602,7.12306107323202,3.32768808493009,1.1037744789245,0.283936583191741,0.0965709821552734,0.0483805004826632,0.0319709628112032,0.0188961648631187,0.0114636378929942,0.00904326451356125,0.00931251331572003,0.00797787608863457,0.00575695459087729,0.00509372287859478,0.0054291178038771,0.0049557174551751,0.00508798280439228,0.00818688709603927,0.0157665325342763,0.025600340025592,0.0372285405668274,0.0419844115389602,0.0332795033217917,0.0191470917917222,0.00876335062434131,0.00351556180648809,0.00122570164611406,0.000702484688201225,0.000633767924798944,0.000691670933425827,0.000682952621071075,0.000520843136844581,0.000488815695402189,0.000709642893483988,0.000988874893115214,0.00117881238428409,0.00196959686083872,0.00437572643496637,0.00810187395847359,0.0109849962182594,0.0171235878934938,0.0321053626552786,0.0569270226740402,0.0820072958331182,0.127224266864737,0.172696221374163,0.157298107646679,0.0928323743412492,0.0414718861589225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8681070408283e-79,9.39282767566394e-56,4.61068826059213e-39,1.22953405243496e-27,3.08076177651486e-19,1.35801480815329e-13,5.54528378932712e-11,1.62007519645751e-08,7.27674393581098e-06,0.000703435267568036,0.0171388643697247,0.140008375880311,0.536055313352828,1.29311702496645,2.03567792181876,2.0881751733506,1.4024697433741,0.646406309566703,0.240553945771193,0.108100051037532,0.0743449180767025,0.0589152564683083,0.0475458493602782,0.02960757627222,0.0149432190150852,0.00870121436923419,0.00714579604979667,0.00512149191163939,0.00314993768178976,0.00209252243808404,0.00158107990108379,0.000925433996919145,0.000617203006626844,0.000708517367239651,0.00112369918890126,0.0016391661001943,0.0019392117583183,0.00170031973377153,0.00113225232670159,0.000626674426874958,0.000270394887568451,0.000141847224406831,0.000142507410616411,0.000175793433473914,0.000233460919980395,0.000347819277291869,0.000433359776352935,0.000413339180428687,0.000471962225589859,0.000675279386592944,0.000775639799304034,0.000675611256591315,0.000688527657743964,0.000870892505253301,0.000912464905296416,0.000790776703221833,0.000873327763111876,0.00115167467811614,0.00117978166216737,0.000925306898380731,0.000817552429913246,0.000793540727198733,0.000529995780614762,0.00025074767966667,0.000112373653389361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18877560090079e-77,1.9735776529687e-55,5.13056051939031e-38,2.98811286316312e-27,9.88901216739176e-19,2.57072964396634e-13,8.53631364901498e-11,5.89542172315231e-08,4.71280454166098e-05,0.00468171561720178,0.100373188074622,0.757197039047194,2.76641166668031,6.5022328104188,10.0774381475288,10.2311945872735,6.80470172330897,3.00505779053932,0.88615284429558,0.212229523121788,0.301682191389647,0.737967579522177,1.20362327182445,1.2864128119865,0.903616419480435,0.427736263763237,0.1510407049831,0.0514563972511724,0.0274266376130772,0.0251157362393807,0.027601191318689,0.0222102733401717,0.0132452190009718,0.00753672254517505,0.00513177645051846,0.00307673551825612,0.00234666452706465,0.00205338364507873,0.00169883890706379,0.00148828345164188,0.00138193330888579,0.00201330542563015,0.00323139413002193,0.00406351121492816,0.00417061046061647,0.00404369794266773,0.00314544745149344,0.00170207577021725,0.00085931250602896,0.00072749728541809,0.000837593686260611,0.00106301662738908,0.00253707676288306,0.00991318488853884,0.0315122057776346,0.0680621217488832,0.135460809148012,0.215692063055255,0.243711472672289,0.198280427763215,0.137346562877749,0.08867411412286,0.0425499273758437,0.0155730393453116,0.00532163409867519
