Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Channel 17,Channel 18,Channel 19,Channel 20,Channel 21,Channel 22,Channel 23,Channel 24,Channel 25,Channel 26,Channel 27,Channel 28,Channel 29,Channel 30,Channel 31,Channel 32,Channel 33,Channel 34,Channel 35,Channel 36,Channel 37,Channel 38,Channel 39,Channel 40,Channel 41,Channel 42,Channel 43,Channel 44,Channel 45,Channel 46,Channel 47,Channel 48,Channel 49,Channel 50,Channel 51,Channel 52,Channel 53,Channel 54,Channel 55,Channel 56,Channel 57,Channel 58,Channel 59,Channel 60,Channel 61,Channel 62,Channel 63,Channel 64,Channel 65,Channel 66,Channel 67,Channel 68,Channel 69,Channel 70,Channel 71,Channel 72,Channel 73,Channel 74,Channel 75,Channel 76,Channel 77,Channel 78,Channel 79,Channel 80,Channel 81,Channel 82,Channel 83,Channel 84,Channel 85,Channel 86,Channel 87,Channel 88,Channel 89,Channel 90,Channel 91,Channel 92,Channel 93,Channel 94,Channel 95,Channel 96,Channel 97,Channel 98
8.3101510206712e-08,7.13287538743908e-07,2.69448412189402e-06,1.13677671702532e-05,0.000549591198931151,0.0155173669628594,0.14609226780007,0.404103189637759,0.548364726900634,3.44016757884504,28.5292322479092,55.4852716404357,62.3973777349946,215.182253199009,330.968311601855,148.880629689482,34.8671773263124,10.0414542030623,0.830648143130155,0.154498808120505,0.406666476533596,4.08225453334594,16.0029434601615,33.2911392570894,60.1188602913766,106.818550034012,131.402612243062,80.1789678724474,31.4588452236116,37.1116020640552,48.9239473632547,51.4555978367254,64.2122193334441,34.0476684664516,6.03709958808951,3.16615292686737,6.61459429525524,4.27223212282075,4.94411689872265,8.10675652045497,4.39793988851663,23.6696390951028,111.684228486227,161.964392030633,121.74775557203,37.4959349128966,13.8639000225197,7.39898515688868,4.36004851519029,2.23101570002536,3.12058853892036,10.7495001605562,37.9365855583019,34.9859325393009,20.0866316652758,24.3862809582464,23.7370743995308,10.7368154516987,3.29190435167662,1.5677037811912,0.945772250839363,1.08151313468207,1.95735173783086,3.0678344388831,3.33009783221823,4.69134378765182,8.85555491589198,11.5572485656643,13.132579119423,9.67207083061936,5.22632894472548,2.32926637018108,0.833556102337389,0.328633319141512,0.262920118115803,0.664930765452122,1.68653813462898,3.40160349289852,5.17064896754089,4.71309109676265,2.57029017845179,0.791576431556515,0.12365770966579,0.0175770850867263,0.0225027574328534,0.0386110580752053,0.0758966461061515,0.144151341488434,0.204052871972519,0.454870927574278,0.975561344969599,1.268423977434,1.33435491932778,1.41809915458009,1.81892205339802,2.61820490986188,3.48637245630869,2.7163162518978
6.97572388289332e-11,2.55961335031121e-10,9.01594219526931e-10,2.06585360815971e-09,1.82780881331875e-08,2.4019397405855e-07,3.80185618490809e-06,0.000112908713639978,0.00163992861747097,0.0082710938392651,0.0648506256125728,2.34548101432631,36.4495166835514,137.006164508956,115.520346028227,31.7469796657792,72.4205557992106,151.113278220027,125.682818103421,42.7373858631092,3.43426229198459,0.031323051708128,0.0714746133704159,1.24491651234794,10.1933016877965,35.8448002467323,68.2560055312136,93.1217758181836,94.015075731289,98.0919986605638,120.102644399756,127.016999730788,78.7287949557545,22.1422612851408,7.62043629782173,3.60543133716263,5.13648145752696,8.87448585172405,21.0437579021104,48.5334847808124,76.8427378662517,104.243535664055,91.5979455865881,61.9057926765477,116.074717105528,153.547268570284,96.4450210957875,29.8313555928296,3.89987229671985,1.4215736900885,4.30548545643541,16.0695180919178,20.5910436846538,9.52387438037914,7.07700598340428,7.56267428174102,10.9740060618161,9.58402574460725,3.44172173402937,1.23728775657242,0.796785082119192,0.32186728169231,0.111749000391865,0.147467027469352,0.378897193476894,1.48001832759072,3.16905310672046,3.92795628502469,4.87682114440259,5.22634505948068,5.51557295013039,3.86953007748968,1.50320547772498,0.327184513491255,0.0461191761353019,0.0141564355637149,0.0539208312745091,0.37812044945775,1.45112497147225,2.25219421427671,1.29606747444022,0.368124927075314,0.111445082057384,0.0416555141701454,0.0278101872995863,0.0234599055991025,0.0139158830457598,0.0147369326003453,0.0362478865113866,0.102265975021513,0.194256221124483,0.331899158001521,0.435439927587038,0.476526397921148,0.678953911598372,1.09871928542796,1.85075807716501,2.30553124287554
2.04973418720861e-06,5.28266103259446e-05,0.00102094390397936,0.0207647002981889,0.346011880569188,2.56760576598131,6.69139393743985,7.60356878740385,7.14877204932341,6.45325665748831,9.01583254788208,24.8161938375862,51.5108935704937,83.6822586017635,41.9290666169297,8.2216254449741,8.58935146539337,8.12159877177193,5.94901844283749,4.97288009401831,3.91466298312206,10.0604861463985,18.2012755816461,22.8338013013747,35.424755772986,86.5869548262612,92.0911333527517,58.0495148453333,35.2716749136333,28.6434376976862,27.348192410893,23.1226845043667,20.8810598923985,30.0374871625075,66.0074759429232,68.1655446445827,30.603199979852,11.2140168760715,7.77062956978016,4.42810653104503,1.57123785022724,1.24212816782598,2.69190424682924,4.77988743571189,5.67936125725969,11.4319618286025,22.0290187892094,28.1588662385507,33.3388087094179,37.5015088482457,34.595637039277,21.6283651198934,9.83317244586749,5.67464445356102,5.38170996271424,5.38548802618748,5.57764616324946,3.97028264590461,2.49931345421467,2.99793837977946,4.33861012450615,4.10433217166747,2.72122060976342,3.0115999966928,5.65601919788371,12.8475652485186,23.7640588602066,17.4621707707,5.45458533995393,1.39260633520632,0.493815953502133,0.189676605596008,0.114426865973945,0.104981717756024,0.08051519587187,0.177883894387115,0.652549867045974,1.04386168347686,0.493431015408934,0.113570442474712,0.0438264546593005,0.0352994410077958,0.038007380043937,0.0647787549224156,0.105716018103015,0.122917506057712,0.150402771773379,0.197882104215732,0.255401756162556,0.363866218030239,0.45567890005716,0.447563357887476,0.365611040233824,0.328670265372735,0.326296233863604,0.338590611436872,0.31682836498726,0.304346835953666
5.889788886631e-07,9.18694395899592e-06,0.000192782617802548,0.0041399046398274,0.0609627277951893,0.504587225637004,2.22599896919848,5.07610839031844,7.86815222858491,10.6157870524826,14.9601303982342,15.0366775714158,6.02956315020069,3.49685864231564,2.00938767604292,0.554712962425225,1.43555993790052,6.43500479872703,15.562727357633,15.9391949579302,11.6410398434455,17.7155426402181,36.0426394886421,46.8235590412776,39.4361556122937,30.8545609810024,37.6676930523038,40.2321282063897,28.2941697407014,23.4288052183434,27.2099095537577,24.5238665477499,34.0688554147685,63.7955424713217,54.2719653236241,19.102262006352,5.43902296106475,3.37992334822972,1.08511384233372,0.848804629833693,1.29450058722812,4.8831076263717,9.56802765516944,10.170471761268,16.8189171485689,47.4427089115624,78.7548388417848,52.828100901617,26.0122592331215,26.1519009096957,18.147067765382,6.08940304061384,8.3201311790195,13.0935593873963,9.58399156119437,4.54499204430261,3.10733739463552,2.98666668001416,1.93976295097547,1.32976387314035,1.8962821105228,3.59536211089881,5.96391859092146,7.36796244010969,5.6268084968494,2.33107119298278,0.75705319581021,0.293414163905411,0.117014680189045,0.037127916814737,0.0161125438141493,0.0347991865406079,0.209620320305484,1.00875665237785,2.22901252226895,2.53648857602326,1.77380293810584,0.903699286546711,0.386952167351315,0.119085380384878,0.0326233878859967,0.026340202879302,0.0692212023924497,0.225667665411184,0.371404837199958,0.432853284097556,0.932033371439365,1.33586406587311,0.995145191852955,0.867146408301251,1.06931452390989,1.54830378048147,2.10339303220535,2.28256743672093,2.0866266584579,1.76234794532785,1.69042626027185,1.56123605725132
3.59509296966471e-06,5.85845000760559e-06,9.80887007121906e-06,1.36241332931262e-05,1.70025900767049e-05,2.08532598652628e-05,2.00906391887978e-05,2.15762847086734e-05,3.90680177746269e-05,0.000144724736334556,0.00230134647967554,0.0688950383692189,1.51353511681248,10.32421735144,26.4134621599919,25.8558970735477,12.3190506473435,6.96203866440554,23.4818583610323,59.8278166115885,41.0170054683267,25.0759984519505,28.1042588468705,23.7703363150565,10.0027594295443,6.21031297975989,4.84144747848315,1.47622561789725,4.61240031066968,25.1820232136754,47.7389820362692,57.9250124591854,52.0052912868179,25.7653464805862,28.8949385680115,34.8906474034946,28.0038081709891,29.0880866941383,19.425796317677,11.5907014668496,11.3113383017339,17.1341816750715,24.8434275186384,36.7314479601646,31.5494556685425,15.2711593248211,27.819593500318,87.7994265808114,119.544733343291,45.4842328729329,2.77972152391338,2.29687703519108,5.82414242732525,22.7848143737656,38.7304913314261,32.4456700438767,35.6130069976484,44.2504798312291,41.1058595720143,14.4686830906628,1.32225654667282,0.416535031449328,2.47867311668818,3.26948331227288,1.91338459156614,1.39634006170629,1.12311204957722,2.19309072411336,5.51943925266645,13.1875525904145,20.749529607927,14.3997683574197,5.48693842461281,3.822655320375,5.62230947780897,3.87730650722057,1.40159506120603,0.850083733494165,0.891049363643029,1.31924842301394,2.71354679663858,4.29944716864396,3.15652203521587,0.936126320200672,0.161115928858417,0.0697019181326027,0.0662147735625604,0.0358294440782217,0.0268112990132928,0.0663990493158022,0.183694165911042,0.317786414227768,0.332420017207192,0.342051565123368,0.422814504171681,0.430543225702595,0.294727893176899,0.154244996746861
0.000774503050596259,0.000802848354057251,0.000606328544372111,0.00405601751433657,0.0650518129319867,0.499355860671087,1.91228952524578,6.23505042396427,12.4676030674623,12.3485487600115,13.4435404559099,19.961577992494,23.472568697736,19.7187839517439,45.7089109491575,63.8666752014037,30.1218721042335,5.03689035813425,17.9261620962737,33.8721563995098,21.7257463535798,16.8348625984309,20.2826818681204,15.6397079496776,8.27301424450748,4.80816954577349,6.63865949847275,17.9265577578016,38.3577466100715,25.4339777003229,8.35947714673539,3.93022197496977,3.96519913979077,6.84450570012589,9.08314620855123,7.89719793437485,16.4044641301691,24.6714532785748,14.8559991976248,4.96440764518099,2.39208002556101,5.01574088863009,8.02170277152567,5.9855606367864,2.60318796394294,1.50541678381373,1.23576175884334,1.08798837079003,2.13322216616189,4.67848073551336,5.69137835179552,3.45010541238083,3.52289138760771,7.01555643385931,6.15982837665435,1.85564094429817,0.512828562631094,0.457689721568408,0.746564216380527,2.07739217925703,4.63094373963465,5.3158339919791,2.59139384850498,1.32656358029668,1.71077524293809,2.31364418797126,2.88053072414089,2.14057467505711,1.01064874327614,0.509671288521766,0.314723604735535,0.397338936979677,1.22231959347445,2.73564363917022,3.55950162007243,2.43583698166867,0.554324856507217,0.0530405674874554,0.0116083282806998,0.0111876004989748,0.0174386266773414,0.0251035106505785,0.0313137996435869,0.0360856981505644,0.0364395482459148,0.0414803459000569,0.0704644704497386,0.149030236923931,0.257201980960512,0.260287190590862,0.161980784940407,0.100056836006793,0.0810306325244582,0.0742481406477426,0.0704761788707558,0.0582228897608068,0.0449458188212333,0.0313798030658934
1.17980963069678e-05,3.03199857634384e-06,3.34020122522269e-06,2.23090456759391e-05,0.000220409710900156,0.00157112458496056,0.00661983622594499,0.0166445566421642,0.0468082943817448,0.285004554092088,1.29215433676549,3.26180625618046,26.8636815038152,164.919533694337,220.084815493854,90.1865139958327,34.1226077588358,14.6951034598358,22.6529646749804,35.4702679727903,35.8739229281923,24.2227912643345,12.4928596296852,21.3377589477237,99.4204728191049,139.214554481137,111.649371258114,161.843197930611,178.573894603938,90.6455152347878,88.7169511466468,109.891239295408,87.7202285344123,69.6959150996877,77.8020406976399,118.211436515998,91.7261306184821,47.9052803805069,28.354517234767,22.5916155079484,47.1476399366873,43.9256357794535,67.2533636531666,88.6911652690614,67.171136623448,52.9193384569194,64.7273542303506,64.1139215453993,47.0098557605303,28.2372710577113,17.5258232024802,11.5950654938337,22.9202347535925,34.9952175599412,22.4321722573536,20.786165675702,40.7138841657879,47.3574373042492,19.8955944982346,6.14179046742808,2.59897865227843,2.14048755868267,2.76532526505533,2.75765955309115,2.27872456536861,2.09960413549855,1.92343642889227,3.30425804084013,11.3769841912669,21.1751697032632,19.8508614488031,16.5430200122612,9.7551023744745,4.5116413333131,3.68120757368206,6.46966370950956,7.48385125876276,5.13345508829534,4.59063010884817,5.89140247364344,5.63810473459421,2.08382639446405,0.438356174561504,0.176776897277168,0.125704712594401,0.121877666621984,0.129801477792999,0.137006935267603,0.211311242597374,0.275899223200745,0.423014565993142,0.719914458429034,0.730753161355719,0.558344284803903,0.572763559364486,0.625525169917986,0.626849788308106,0.665243488147943
2.24714919199795e-05,2.08917879943601e-05,2.57803782796187e-05,3.96327001361754e-05,6.58062359263563e-05,8.67032842751577e-05,0.000146476600937331,0.000809285287145903,0.00477377716103091,0.0213287588382641,0.0829547589992464,0.371293096955451,1.45380930425924,3.56782924754789,4.10205402078511,3.77215300623227,8.30847746258009,15.9987268026704,18.1214323840191,30.3798640887007,87.0649027403303,192.148428947053,124.361609682406,25.9960222808856,2.73487414679576,0.266060732020157,0.132090294266062,0.504303837574122,4.31272279701391,32.1798948817368,64.0495153458876,40.0593073364488,49.122269176959,85.8180101788768,163.893727384975,132.083068471958,46.6941412394623,16.6673776763195,5.47501442314218,3.45293882827063,5.04113062255689,41.0450656911024,114.953898685374,195.517833432122,335.147070552666,242.114130207293,92.3485851500368,15.5421457838924,2.62668678268893,3.88632749803735,6.39649699352598,7.14546973838379,5.59400172126989,3.16480865458858,1.49042937206008,2.54416451585814,4.46248687402195,6.3254769221974,4.23196681379458,1.45245111208352,1.36368203599802,1.35649970219917,1.397778157724,1.25570473936441,0.602693739257087,0.466369334424868,0.69760472355222,0.762079081386412,0.629486453008654,1.09635839329452,3.05876168077358,4.42621353399062,3.65878479318073,1.54993399165041,0.410132390746882,0.155045418306211,0.0923315647076911,0.0606083860891322,0.0843973261289501,0.19879198705615,0.269170452453417,0.209828119639689,0.176768279346104,0.128230595018713,0.103837400117196,0.148620651334625,0.234824675191245,0.498180551012273,1.00932637101175,1.37592794249568,1.53239344756843,1.61555112124599,2.4603899643288,5.6920235213861,11.5613359361693,15.2030077894034,14.0703530448622,10.6827509824792
3.59951666503029e-07,6.46837298661404e-06,0.000185315812955051,0.00634464301876212,0.116358479983584,0.74212493763217,1.53304020273929,2.11937834467055,2.00825913062513,1.42328434726373,2.58067176970557,4.08607870522661,2.73515551437026,1.79499026306979,2.31969551756279,2.43433174596156,2.79544569351062,5.0131311305128,4.90088405257571,4.85375121348526,9.28980153823336,16.7556172694875,15.8544502891704,8.86561760528244,5.83408458487766,2.49364759233858,1.10060411599992,4.55104792345537,16.779455361609,26.8901754734008,27.6787717950303,25.2841250359203,17.7956651651558,18.092197889777,38.3858469172447,72.5310729902488,67.5171027457197,28.5737441086252,7.98353278041886,2.23726283553979,0.599202241297995,0.15432861676718,0.60550946090656,2.5364296806743,7.66289846633935,14.7097070780713,15.7327705210884,14.1144019520761,10.6515923065116,5.51123400535303,3.09107817508495,3.35935943229782,3.33566803052256,2.07647253746339,1.59959189548243,1.94532349296274,1.7370693190161,1.04527575449216,0.627101119664813,0.620548413378174,1.07841349642357,1.25634613447924,0.660782889099403,0.230177438606352,0.180229906018184,0.316419979482286,0.610923445466154,0.714737016941413,0.46107490472166,0.200168909021858,0.0926090284128691,0.0600290193289824,0.0575252633210959,0.0452436329558178,0.0249933489363208,0.0198972153652103,0.027554725603195,0.0522975697307538,0.0909620901005275,0.1250158922585,0.14131966977006,0.164018951483706,0.200400415932856,0.237697432728993,0.2360709961028,0.194394770979493,0.167021325221453,0.165385815989511,0.208523820529577,0.329199183733309,0.380282518356904,0.280117103213065,0.193578304357943,0.167109276206637,0.189935155049454,0.253087119854075,0.329616282748472,0.389622664194742
2.39101713190568e-07,4.215044951598e-06,8.45336665654921e-05,0.00151442080906014,0.0187037353321795,0.138168271711076,0.551434206528236,1.15651988610192,1.53651340802349,1.75700332535047,2.52692786244768,4.54384645149275,7.42680635853909,10.1901202014406,8.42920092599017,2.61027826526961,0.939483921675561,4.08556966622286,11.4941247751493,9.89273056404485,3.70569839920203,3.7741395875309,8.5679944008141,12.6888673812749,23.2969232368756,60.7652825636902,103.415070106665,80.8831090100473,38.9104527949268,32.7427014935432,27.2859624868682,26.3617678090822,27.527109809178,23.7234599297745,17.5472070703479,9.84093067566265,5.41399755417979,5.61149230251608,9.0930377952112,9.84828990194804,7.15916669268174,14.332328968231,32.319337345354,27.0401614934029,34.9946862913439,58.4376381836221,56.4706984709556,36.6996094429626,15.7083284797758,3.51169155346315,0.74661835312894,0.897873716354571,2.8990883019181,6.25846142497554,6.63149326703655,6.62745489807685,10.168769791577,11.1094815590373,7.67426511193289,3.10388371101911,1.38791130934023,2.33885156638963,4.13654761059369,5.69640993032907,4.73850523554581,2.07391131228635,0.701525946290329,0.308594579243303,0.200815670586341,0.106030209961085,0.0883204666507186,0.295986250456938,0.818883468486939,1.13935342255441,0.936533304965759,0.639769036047665,0.696491051850416,0.723247376340737,0.564684681805318,0.380900499679268,0.203271151106169,0.0956306293540222,0.0545587556921898,0.0496994358823041,0.0841982753773026,0.131506571566531,0.22989222667793,0.570018047525333,1.59863406340474,4.17657756290455,8.0412962501501,8.70295090329553,6.28896037220879,4.19804384239048,2.81056876593294,1.97960379187152,1.27918925039237,0.852805854723537
